0.15633065	0.14381538	-0.10570898	0.18144837	-0.17817856	-0.17476575	-0.1281538	0.17836957	0.20219406	-0.1543518	0.1605675	0.13948168	0.16717976	-0.17529543	0.11858184	0.16135916
0.016802052	0.05813607	-0.06381151	0.015718743	-0.05222129	-0.008855683	-0.020187424	0.040666148	0.07257452	-0.043378748	-7.142112e-05	0.021241171	0.06859558	-0.08059331	0.079866506	0.008125684
-0.08936169	-0.05494411	0.04319439	-0.03410191	0.106000654	0.03560904	0.11505859	-0.07116396	-0.0963687	0.056728635	-0.055942688	-0.06716912	-0.110224105	0.09212242	-0.12326166	-0.06379849
0.036758948	0.09596383	-0.06606601	0.110501826	-0.06648239	-0.048620198	-0.04320664	0.143828	0.0960425	-0.09623049	0.09341703	0.09706395	0.12286245	-0.10862576	0.08397781	0.100047015
0.24655788	0.24989794	-0.25713375	0.23474403	-0.27455166	-0.28592905	-0.23341462	0.38058335	0.32646498	-0.3181366	0.24746414	0.29947904	0.24858925	-0.37482703	0.40690175	0.3394716
-0.12746482	-0.094817154	0.07341072	-0.08412511	0.106298834	0.07023491	0.15406537	-0.10432723	-0.07458454	0.11441347	-0.11666617	-0.12362378	-0.14999579	0.06321441	-0.109053366	-0.062043764
-0.09037408	-0.05592348	0.0642502	-0.045884684	0.06629135	0.13595779	0.09259084	-0.08107881	-0.12936196	0.096903525	-0.09974355	-0.043655746	-0.06665134	0.07011743	-0.15459001	-0.12563795
0.09808614	0.101856984	-0.056074344	0.10924397	-0.0730453	-0.12697047	-0.084692	0.15019518	0.11506259	-0.089474864	0.089660384	0.09752392	0.14582728	-0.16353805	0.105298445	0.08226441
0.1936227	0.18847592	-0.11257165	0.13085043	-0.2168599	-0.18235886	-0.1582887	0.2712619	0.187036	-0.21118848	0.08746113	0.247219	0.21039887	-0.2005214	0.15921643	0.19862258
-0.10473154	-0.09452567	0.0929239	-0.084043056	0.05901356	0.065000385	0.07962158	-0.17337511	-0.14359513	0.10550179	-0.076239616	-0.10299125	-0.046870474	0.1431786	-0.104818046	-0.09620621
0.037859607	0.00038344643	0.006486139	0.012012187	0.009985425	-0.076748036	-0.0381895	0.09895206	0.025341418	-0.06927431	0.009040346	0.08103196	0.0033811727	-0.077742204	-0.00588035	-0.0042261262
0.09902655	0.12722257	-0.15542169	0.12141062	-0.18717155	-0.13424699	-0.17812465	0.041704033	0.06670203	-0.08616637	0.082390904	0.10439743	0.13826457	-0.12635575	0.17469497	0.1785034
-0.0147511335	0.05763855	-0.021826	0.055881772	0.02760058	0.056417618	-0.0027704483	-0.042509813	-0.062056832	0.029840266	0.050385993	0.014537942	0.012522021	0.033273865	-0.021472203	-0.022169529
-0.22058769	-0.2162957	0.21817827	-0.1833299	0.15202959	0.2555213	0.12964557	-0.32760382	-0.28086236	0.29056048	-0.13335297	-0.24956968	-0.20658033	0.22088228	-0.27992514	-0.17503518
0.33998623	0.29212213	-0.29933217	0.33448845	-0.3672914	-0.30576628	-0.3070258	0.33680132	0.34253395	-0.3101132	0.313685	0.30602133	0.36821577	-0.3442291	0.4062407	0.3955277
-0.10948837	-0.057883166	0.06463658	-0.10474086	0.11149533	0.11743573	0.035101574	-0.11749884	-0.12686183	0.1304832	-0.083100736	-0.11322951	-0.06485572	0.14096262	-0.09214783	-0.12421947
-0.046745438	-0.009620325	0.07128615	-0.020381257	0.03696839	0.09167101	0.055957966	-0.12201757	-0.09120399	0.093087554	-0.023710415	-0.11643512	-0.04683083	0.063345104	-0.071167976	-0.04461254
-0.1950041	-0.25097904	0.2030867	-0.23343007	0.19032355	0.31304878	0.23499057	-0.31013894	-0.25115317	0.23619735	-0.22940065	-0.22044136	-0.22169866	0.34411997	-0.25640452	-0.23236276
-0.057483	-0.033778027	0.105011344	-0.031044781	0.07391464	0.046033654	0.11737034	-0.0644153	-0.08608547	0.097226776	-0.034295965	-0.13309596	-0.111957565	0.08117131	-0.107568964	-0.060356494
0.13604471	0.041862454	-0.10111621	0.07319765	-0.13071626	-0.18315606	-0.048836194	0.2154949	0.18114847	-0.14031102	0.0144335795	0.1826968	0.0719453	-0.20843211	0.12565412	0.15072933
-0.16781424	-0.17885709	0.17813599	-0.1495699	0.17742369	0.27016795	0.14964825	-0.27868882	-0.28565097	0.2471854	-0.15107222	-0.23005828	-0.24251893	0.3377213	-0.3198958	-0.2513176
0.08924673	0.03987224	-0.02659787	0.080148056	-0.11872583	-0.061386276	-0.061634045	0.0727637	0.059810825	-0.07338715	0.08939019	0.0972272	0.0948188	-0.13035727	0.090094544	0.085173205
-0.14795046	-0.10757188	0.110653035	-0.15671772	0.08312472	0.096964955	0.08804085	-0.1819413	-0.10575299	0.12556896	-0.17579502	-0.112343155	-0.09871567	0.16146904	-0.14353366	-0.106220074
0.1592595	0.19172557	-0.16200832	0.19429058	-0.12404632	-0.1364693	-0.12337484	0.1220328	0.13499986	-0.1671864	0.19518888	0.1172707	0.1597212	-0.1872925	0.15748073	0.15572256
-0.12047171	-0.12595534	0.13489845	-0.11167219	0.12269319	0.154485	0.12755723	-0.20650981	-0.17526652	0.14482355	-0.14160241	-0.16571228	-0.15050362	0.11123306	-0.15910275	-0.09891453
-0.15575238	-0.092646256	0.16860326	-0.13400018	0.18330611	0.17505093	0.17825706	-0.16491146	-0.15305544	0.21203557	-0.110914916	-0.17293194	-0.1938512	0.20034383	-0.20090501	-0.18770616
